assignment_id,employee_id,task_id,sprint_id,is_fit,completion_delay_days
14954,8,7979,40,1,-1
14955,91,7979,40,1,6
14956,7,7979,40,1,-1
14957,58,7979,40,1,6
14958,94,7980,40,1,3
14959,38,7980,40,1,2
14960,87,7981,40,1,-3
14961,48,7982,40,1,-2
14962,65,7983,40,0,10
14963,92,7984,40,1,2
14964,75,7985,40,1,3
14965,73,7985,40,0,29
14966,48,7985,40,1,6
14967,91,7986,40,1,1
14968,25,7986,40,0,17
14969,37,7987,40,1,-1
14970,8,7987,40,0,16
14971,85,7987,40,1,4
14972,70,7988,40,1,2
14973,41,7988,40,1,4
14974,44,7989,40,0,19
14975,20,7989,40,1,7
14976,61,7989,40,1,1
14977,89,7989,40,0,14
14978,96,7990,40,1,2
14979,55,7991,40,1,0
14980,56,7992,40,0,18
14981,86,7993,40,1,1
14982,75,7994,40,0,30
14983,56,7994,40,1,0
14984,85,7995,40,1,1
14985,9,7995,40,1,3
14986,35,7996,40,0,9
14987,38,7997,40,1,5
14988,37,7997,40,0,6
14989,95,7998,40,1,7
14990,34,7998,40,0,23
14991,27,7999,40,1,1
14992,82,8000,40,1,2
14993,56,8000,40,0,29
14994,53,8000,40,1,2
14995,46,8001,41,1,1
14996,6,8001,41,1,4
14997,75,8002,41,0,16
14998,54,8002,41,1,5
14999,38,8002,41,0,13
15000,58,8003,41,1,2
15001,25,8003,41,1,6
15002,22,8003,41,1,4
15003,54,8003,41,1,7
15004,87,8004,41,1,4
15005,41,8005,41,0,19
15006,43,8005,41,1,4
15007,22,8006,41,1,0
15008,27,8007,41,0,8
15009,79,8008,41,0,24
15010,97,8008,41,1,7
15011,94,8008,41,1,6
15012,32,8009,41,1,-1
15013,93,8009,41,0,6
15014,19,8010,41,1,4
15015,42,8011,41,1,2
15016,71,8011,41,0,18
15017,32,8011,41,1,5
15018,53,8012,41,1,-2
15019,17,8013,41,1,-1
15020,95,8014,41,0,10
15021,12,8015,41,1,2
15022,27,8016,41,1,4
15023,35,8016,41,0,7
15024,52,8017,41,1,1
15025,91,8018,41,0,5
15026,79,8019,41,1,3
15027,23,8020,41,1,-1
15028,64,8020,41,1,7
15029,17,8020,41,0,19
15030,31,8021,41,1,-2
15031,57,8021,41,1,4
15032,66,8022,41,0,12
15033,72,8023,41,1,-1
15034,74,8024,41,1,3
15035,66,8024,41,0,29
15036,3,8024,41,1,7
15037,30,8025,41,0,11
15038,54,8025,41,1,2
15039,21,8026,41,1,-1
15040,100,8026,41,1,6
15041,82,8026,41,0,24
15042,56,8026,41,1,1
15043,66,8027,41,1,0
15044,63,8027,41,0,20
15045,33,8028,41,1,-2
15046,3,8028,41,1,3
15047,61,8029,41,0,29
15048,74,8029,41,1,5
15049,64,8029,41,0,17
15050,14,8030,41,0,22
15051,71,8030,41,0,10
15052,19,8030,41,1,5
15053,56,8030,41,0,12
15054,90,8031,41,1,3
15055,24,8032,41,0,21
15056,25,8032,41,1,4
15057,84,8032,41,1,2
15058,89,8032,41,0,15
15059,62,8033,41,1,1
15060,39,8033,41,1,3
15061,56,8033,41,0,27
15062,70,8033,41,0,19
15063,50,8034,41,1,3
15064,75,8035,41,1,-1
15065,64,8035,41,1,0
15066,91,8035,41,1,4
15067,10,8036,41,0,23
15068,3,8036,41,0,12
15069,47,8036,41,1,5
15070,31,8037,41,1,-1
15071,73,8037,41,0,14
15072,75,8038,41,1,2
15073,4,8039,41,0,6
15074,6,8039,41,1,1
15075,22,8040,41,0,26
15076,45,8040,41,0,28
15077,21,8040,41,0,22
15078,72,8040,41,1,2
15079,1,8041,41,0,11
15080,56,8042,41,1,3
15081,30,8043,41,0,13
15082,46,8043,41,1,1
15083,46,8044,41,0,17
15084,67,8044,41,0,15
15085,5,8045,41,0,18
15086,92,8045,41,0,29
15087,31,8045,41,0,27
15088,66,8046,41,0,25
15089,71,8046,41,1,-1
15090,63,8046,41,1,4
15091,14,8046,41,1,6
15092,92,8047,41,1,4
15093,18,8048,41,1,-2
15094,88,8049,41,1,0
15095,4,8049,41,1,0
15096,32,8049,41,1,2
15097,67,8049,41,1,-1
15098,58,8050,41,0,12
15099,84,8051,41,1,3
15100,80,8051,41,0,19
15101,56,8052,41,1,3
15102,58,8052,41,1,1
15103,97,8053,41,1,6
15104,36,8053,41,1,6
15105,44,8053,41,1,-1
15106,13,8053,41,1,4
15107,13,8054,41,1,-1
15108,55,8054,41,0,10
15109,51,8054,41,1,5
15110,42,8054,41,0,18
15111,75,8055,41,1,2
15112,36,8055,41,1,0
15113,47,8055,41,1,-1
15114,4,8056,41,1,6
15115,36,8056,41,0,30
15116,21,8057,41,1,7
15117,49,8057,41,1,3
15118,73,8057,41,1,1
15119,61,8057,41,1,7
15120,43,8058,41,1,1
15121,31,8058,41,0,8
15122,39,8059,41,1,7
15123,23,8059,41,1,7
15124,60,8059,41,1,4
15125,92,8060,41,1,-3
15126,86,8061,41,0,16
15127,38,8061,41,0,20
15128,7,8061,41,1,4
15129,62,8062,41,1,-3
15130,97,8063,41,0,24
15131,54,8063,41,0,27
15132,99,8063,41,0,25
15133,61,8063,41,1,3
15134,70,8064,41,0,26
15135,62,8064,41,0,13
15136,19,8064,41,1,0
15137,41,8065,41,1,3
15138,65,8065,41,1,5
15139,1,8066,41,1,3
15140,30,8067,41,1,4
15141,56,8068,41,1,3
15142,61,8068,41,1,4
15143,85,8069,41,1,4
15144,9,8070,41,1,-1
15145,5,8071,41,0,14
15146,10,8071,41,1,7
15147,45,8071,41,1,5
15148,58,8072,41,1,2
15149,93,8073,41,1,2
15150,48,8074,41,1,2
15151,69,8074,41,1,4
15152,24,8075,41,1,4
15153,21,8075,41,1,2
15154,98,8075,41,1,2
15155,19,8076,41,1,-1
15156,21,8076,41,1,7
15157,7,8077,41,0,28
15158,20,8077,41,0,24
15159,40,8078,41,1,0
15160,54,8078,41,0,22
15161,16,8079,41,1,3
15162,38,8080,41,1,3
15163,79,8081,41,0,16
15164,87,8081,41,1,1
15165,48,8082,41,1,2
15166,34,8082,41,1,5
15167,6,8083,41,1,6
15168,84,8083,41,1,5
15169,76,8084,41,1,5
15170,18,8085,41,0,12
15171,90,8086,41,1,4
15172,71,8086,41,1,7
15173,67,8087,41,1,-1
15174,88,8088,41,1,0
15175,21,8088,41,1,4
15176,82,8089,41,1,4
15177,82,8090,41,0,4
15178,11,8091,41,1,0
15179,68,8091,41,1,4
15180,35,8091,41,0,16
15181,76,8092,41,1,-2
15182,90,8092,41,1,3
15183,20,8093,41,0,13
15184,22,8093,41,1,3
15185,70,8094,41,1,4
15186,97,8094,41,0,20
15187,61,8095,41,0,26
15188,47,8095,41,1,-1
15189,17,8095,41,1,4
15190,63,8095,41,0,13
15191,32,8096,41,1,-1
15192,52,8097,41,1,4
15193,75,8097,41,1,2
15194,4,8098,41,0,9
15195,92,8099,41,0,12
15196,24,8099,41,1,-2
15197,33,8100,41,0,12
15198,79,8100,41,0,10
15199,84,8101,41,0,16
15200,67,8101,41,1,-2
15201,10,8102,41,1,4
15202,69,8102,41,1,-1
15203,85,8102,41,0,22
15204,39,8103,41,1,-2
15205,20,8103,41,1,5
15206,24,8104,41,1,5
15207,81,8104,41,1,1
15208,38,8105,41,0,20
15209,4,8105,41,1,2
15210,76,8105,41,1,5
15211,11,8105,41,0,20
15212,57,8106,41,1,1
15213,49,8106,41,1,4
15214,44,8106,41,1,2
15215,59,8107,41,0,19
15216,90,8108,41,1,3
15217,72,8108,41,0,13
15218,58,8109,41,0,15
15219,68,8110,41,1,-1
15220,19,8110,41,0,29
15221,14,8110,41,0,15
15222,99,8111,41,1,2
15223,48,8112,41,1,2
15224,13,8113,41,1,0
15225,66,8114,41,0,19
15226,8,8115,41,1,2
15227,96,8116,41,1,3
15228,97,8116,41,1,0
15229,3,8117,41,0,15
15230,22,8117,41,1,7
15231,35,8117,41,1,4
15232,56,8118,41,0,19
15233,57,8118,41,1,7
15234,47,8118,41,0,14
15235,53,8118,41,1,6
15236,60,8119,41,1,-2
15237,23,8120,41,1,3
15238,90,8120,41,1,3
15239,27,8121,41,1,-1
15240,25,8121,41,1,-1
15241,77,8121,41,1,1
15242,66,8121,41,1,2
15243,73,8122,41,1,4
15244,65,8122,41,1,3
15245,19,8123,41,1,4
15246,70,8123,41,1,4
15247,35,8124,41,0,10
15248,99,8125,41,1,1
15249,75,8126,41,1,0
15250,93,8126,41,0,11
15251,84,8127,41,0,16
15252,98,8127,41,1,2
15253,24,8128,41,0,19
15254,97,8128,41,0,23
15255,27,8128,41,0,10
15256,43,8128,41,0,23
15257,89,8129,41,0,12
15258,59,8130,41,0,25
15259,68,8130,41,0,23
15260,62,8130,41,0,10
15261,26,8130,41,0,12
15262,84,8131,41,1,0
15263,2,8131,41,1,2
15264,40,8132,41,0,4
15265,84,8133,41,1,1
15266,23,8134,41,1,3
15267,56,8134,41,0,15
15268,11,8135,41,1,0
15269,95,8136,41,1,4
15270,80,8136,41,1,3
15271,53,8137,41,1,5
15272,36,8138,41,1,-1
15273,100,8139,41,1,7
15274,36,8139,41,1,2
15275,15,8139,41,1,5
15276,40,8140,41,1,-1
15277,53,8141,41,0,28
15278,80,8141,41,0,12
15279,58,8141,41,1,4
15280,38,8142,41,0,21
15281,85,8142,41,1,4
15282,80,8142,41,1,7
15283,66,8143,41,1,1
15284,40,8143,41,0,20
15285,95,8143,41,1,-1
15286,48,8144,41,1,4
15287,7,8144,41,1,-1
15288,58,8145,41,1,5
15289,76,8145,41,1,4
15290,85,8146,41,1,-2
15291,10,8147,41,0,12
15292,21,8148,41,1,5
15293,78,8148,41,1,-1
15294,97,8149,41,1,-2
15295,45,8150,41,1,4
15296,58,8150,41,1,5
15297,78,8151,41,1,1
15298,82,8151,41,1,5
15299,3,8152,41,1,5
15300,64,8152,41,0,26
15301,66,8153,41,1,1
15302,80,8154,41,0,9
15303,6,8155,41,1,-3
15304,14,8156,41,1,0
15305,57,8157,41,1,2
15306,98,8158,41,1,2
15307,53,8158,41,1,4
15308,25,8158,41,1,6
15309,19,8158,41,1,-1
15310,12,8159,41,0,11
15311,99,8159,41,0,30
15312,37,8159,41,0,28
15313,70,8159,41,0,27
15314,70,8160,41,1,3
15315,63,8161,41,1,4
15316,53,8161,41,1,0
15317,33,8161,41,1,7
15318,13,8161,41,1,5
15319,92,8162,41,1,-1
15320,32,8163,41,1,-1
15321,10,8163,41,1,2
15322,19,8164,41,1,3
15323,28,8164,41,0,6
15324,67,8165,41,1,2
15325,63,8165,41,1,4
15326,54,8166,41,0,23
15327,53,8166,41,1,1
15328,76,8166,41,1,3
15329,37,8166,41,0,17
15330,48,8167,41,1,5
15331,40,8167,41,1,3
15332,71,8167,41,0,14
15333,80,8168,41,1,2
15334,97,8169,41,1,4
15335,11,8169,41,0,14
15336,34,8170,41,1,4
15337,25,8170,41,1,0
15338,75,8171,41,0,13
15339,61,8171,41,1,3
15340,37,8172,41,0,27
15341,60,8172,41,1,6
15342,86,8172,41,1,-1
15343,68,8172,41,0,24
15344,7,8173,41,1,-1
15345,29,8173,41,0,16
15346,7,8174,41,1,1
15347,36,8175,41,0,16
15348,1,8175,41,1,6
15349,60,8176,41,0,24
15350,47,8176,41,1,4
15351,25,8177,41,1,5
15352,58,8177,41,1,-1
15353,33,8178,41,1,1
15354,2,8178,41,1,5
15355,46,8179,41,0,7
15356,97,8180,41,1,-3
15357,89,8181,41,1,-1
15358,55,8182,41,1,2
15359,72,8183,41,0,23
15360,65,8183,41,1,4
15361,3,8183,41,1,2
15362,33,8183,41,0,10
15363,73,8184,41,0,19
15364,2,8184,41,1,0
15365,84,8184,41,1,4
15366,78,8185,41,1,-2
15367,42,8186,41,1,4
15368,94,8186,41,0,10
15369,75,8187,41,1,-1
15370,47,8188,41,1,2
15371,24,8188,41,0,14
15372,79,8188,41,0,16
15373,77,8189,41,0,29
15374,48,8189,41,1,3
15375,25,8189,41,1,5
15376,28,8189,41,1,6
15377,90,8190,41,1,2
15378,98,8191,41,1,2
15379,1,8192,41,1,4
15380,13,8192,41,0,10
15381,27,8193,41,1,-1
15382,3,8194,41,1,5
15383,3,8195,41,0,20
15384,88,8195,41,1,-1
15385,22,8196,41,1,1
15386,61,8197,41,0,12
15387,15,8198,41,1,3
15388,87,8199,41,1,1
15389,90,8200,41,0,13
15390,63,8200,41,1,-1
15391,86,8201,42,0,10
15392,85,8202,42,1,5
15393,43,8202,42,1,4
15394,11,8203,42,1,0
15395,77,8204,42,0,10
15396,18,8204,42,0,12
15397,44,8205,42,1,7
15398,30,8205,42,0,13
15399,27,8205,42,0,10
15400,94,8206,42,1,5
15401,9,8207,42,1,2
15402,85,8208,42,1,5
15403,25,8208,42,1,-1
15404,69,8209,42,1,3
15405,75,8209,42,0,8
15406,80,8210,42,1,1
15407,44,8210,42,0,24
15408,18,8211,42,0,28
15409,6,8211,42,0,22
15410,40,8211,42,1,4
15411,26,8212,42,0,13
15412,43,8212,42,1,-2
15413,3,8213,42,1,-2
15414,60,8213,42,1,1
15415,71,8214,42,0,12
15416,40,8214,42,1,-1
15417,34,8215,42,1,3
15418,34,8216,42,1,3
15419,56,8216,42,1,3
15420,65,8217,42,1,0
15421,37,8217,42,0,6
15422,2,8218,42,1,7
15423,46,8218,42,1,2
15424,11,8218,42,1,4
15425,66,8219,42,1,6
15426,95,8219,42,0,25
15427,85,8220,42,1,0
15428,73,8220,42,1,5
15429,31,8221,42,1,1
15430,53,8222,42,1,5
15431,3,8222,42,1,5
15432,9,8222,42,0,20
15433,66,8222,42,1,3
15434,55,8223,42,1,5
15435,73,8223,42,0,14
15436,92,8223,42,1,5
15437,48,8224,42,1,2
15438,12,8224,42,0,18
15439,27,8225,42,1,0
15440,20,8225,42,1,-1
15441,1,8226,42,0,6
15442,33,8227,42,0,12
15443,4,8227,42,0,27
15444,89,8227,42,1,0
15445,55,8228,42,1,1
15446,48,8228,42,1,3
15447,99,8229,42,0,7
15448,6,8230,42,1,0
15449,79,8230,42,1,0
15450,69,8231,42,1,3
15451,92,8231,42,0,13
15452,22,8231,42,1,5
15453,86,8232,42,1,4
15454,97,8233,42,1,3
15455,18,8233,42,0,7
15456,8,8234,42,1,-1
15457,65,8234,42,0,20
15458,21,8234,42,0,19
15459,79,8234,42,1,2
15460,84,8235,42,1,3
15461,21,8236,42,0,27
15462,69,8236,42,1,4
15463,77,8236,42,1,5
15464,76,8237,42,1,-1
15465,54,8238,42,1,3
15466,56,8238,42,1,0
15467,86,8238,42,1,1
15468,95,8239,42,0,11
15469,43,8239,42,0,29
15470,15,8239,42,1,4
15471,32,8240,42,0,8
15472,37,8241,42,1,1
15473,7,8242,42,1,-2
15474,30,8243,42,1,3
15475,52,8244,42,1,4
15476,100,8245,42,0,27
15477,3,8245,42,1,1
15478,55,8245,42,0,20
15479,49,8246,42,1,4
15480,2,8247,42,0,15
15481,75,8247,42,1,7
15482,87,8248,42,0,13
15483,44,8248,42,0,14
15484,22,8249,42,1,1
15485,21,8250,42,0,10
15486,16,8251,42,0,18
15487,42,8251,42,0,10
15488,97,8252,42,1,2
15489,40,8253,42,0,9
15490,7,8253,42,1,-1
15491,64,8254,42,1,-1
15492,37,8254,42,1,2
15493,2,8255,42,0,27
15494,36,8255,42,0,19
15495,48,8255,42,1,4
15496,84,8256,42,1,-1
15497,40,8256,42,1,6
15498,74,8256,42,1,2
15499,9,8257,42,1,-1
15500,95,8258,42,1,-3
15501,10,8259,42,0,22
15502,5,8259,42,1,-1
15503,83,8260,42,1,7
15504,60,8260,42,1,5
15505,54,8261,42,0,8
15506,94,8262,42,1,0
15507,84,8262,42,1,-1
15508,2,8263,42,1,3
15509,15,8263,42,1,3
15510,20,8263,42,1,4
15511,72,8264,42,1,5
15512,77,8265,42,1,2
15513,74,8265,42,1,5
15514,68,8266,42,1,3
15515,53,8266,42,0,19
15516,89,8267,42,1,2
15517,27,8268,42,0,6
15518,11,8269,42,1,7
15519,58,8269,42,0,17
15520,22,8270,42,1,1
15521,16,8270,42,0,14
15522,45,8271,42,1,2
15523,84,8271,42,1,3
15524,20,8272,42,1,5
15525,83,8272,42,0,22
15526,77,8272,42,0,18
15527,27,8273,42,1,0
15528,72,8274,42,1,-1
15529,80,8275,42,0,10
15530,2,8275,42,0,30
15531,94,8275,42,0,28
15532,9,8275,42,1,4
15533,1,8276,42,1,4
15534,22,8276,42,1,3
15535,39,8277,42,1,-2
15536,87,8278,42,1,7
15537,99,8278,42,0,27
15538,85,8278,42,1,7
15539,99,8279,42,1,1
15540,50,8280,42,0,25
15541,27,8280,42,1,2
15542,88,8280,42,1,0
15543,23,8280,42,1,-1
15544,13,8281,42,0,14
15545,31,8282,42,1,6
15546,85,8282,42,0,23
15547,45,8282,42,1,3
15548,81,8283,42,0,11
15549,4,8283,42,0,23
15550,8,8283,42,1,-1
15551,2,8283,42,1,4
15552,97,8284,42,0,19
15553,46,8285,42,1,5
15554,23,8285,42,1,-2
15555,7,8286,42,1,0
15556,56,8286,42,0,16
15557,90,8287,42,1,1
15558,57,8287,42,1,4
15559,94,8288,42,1,6
15560,55,8288,42,1,6
15561,66,8288,42,0,24
15562,78,8289,42,1,-2
15563,65,8290,42,0,20
15564,60,8290,42,1,0
15565,26,8291,42,1,5
15566,78,8291,42,1,-1
15567,56,8292,42,1,0
15568,35,8292,42,1,5
15569,11,8293,42,1,4
15570,9,8293,42,0,11
15571,33,8294,42,1,0
15572,63,8294,42,1,7
15573,80,8295,42,0,15
15574,30,8295,42,0,19
15575,84,8296,42,0,16
15576,40,8296,42,1,-1
15577,61,8297,42,1,2
15578,10,8298,42,1,3
15579,57,8298,42,1,1
15580,70,8298,42,0,12
15581,64,8298,42,0,19
15582,88,8299,42,1,2
15583,67,8299,42,1,6
15584,40,8300,42,1,7
15585,83,8300,42,1,-1
15586,33,8300,42,1,4
15587,82,8300,42,1,3
15588,36,8301,42,0,9
15589,77,8302,42,0,6
15590,19,8302,42,0,15
15591,90,8303,42,1,6
15592,60,8303,42,1,2
15593,73,8304,42,1,0
15594,85,8304,42,0,28
15595,93,8305,42,1,2
15596,57,8306,42,0,18
15597,76,8306,42,1,5
15598,43,8306,42,1,-1
15599,58,8307,42,1,3
15600,15,8307,42,1,0
15601,14,8308,42,1,-1
15602,21,8308,42,1,-1
15603,62,8309,42,0,20
15604,78,8309,42,1,-1
15605,53,8310,42,0,22
15606,63,8310,42,1,-1
15607,16,8310,42,1,4
15608,97,8310,42,1,1
15609,66,8311,42,1,1
15610,46,8311,42,1,4
15611,75,8311,42,1,1
15612,50,8312,42,1,1
15613,22,8313,42,1,6
15614,40,8313,42,0,22
15615,81,8313,42,1,-1
15616,29,8314,42,1,1
15617,40,8314,42,0,8
15618,41,8315,42,1,6
15619,96,8315,42,0,25
15620,25,8315,42,0,23
15621,38,8315,42,1,3
15622,77,8316,42,1,3
15623,7,8316,42,1,1
15624,41,8316,42,1,7
15625,37,8316,42,1,7
15626,87,8317,42,0,30
15627,36,8317,42,0,23
15628,40,8317,42,1,7
15629,34,8318,42,1,3
15630,82,8318,42,1,1
15631,70,8319,42,1,4
15632,21,8320,42,0,16
15633,8,8320,42,1,3
15634,54,8321,42,1,5
15635,44,8322,42,0,22
15636,21,8322,42,1,0
15637,15,8322,42,1,7
15638,1,8322,42,0,25
15639,22,8323,42,1,1
15640,23,8323,42,0,16
15641,94,8324,42,1,5
15642,100,8324,42,0,19
15643,100,8325,42,1,4
15644,75,8326,42,1,3
15645,33,8326,42,0,15
15646,2,8326,42,0,20
15647,6,8326,42,0,10
15648,33,8327,42,0,10
15649,10,8328,42,0,12
15650,68,8328,42,1,4
15651,80,8329,42,1,0
15652,64,8329,42,1,0
15653,60,8330,42,1,1
15654,30,8331,42,1,5
15655,26,8331,42,0,14
15656,34,8332,42,1,2
15657,67,8333,42,1,4
15658,21,8333,42,1,-2
15659,14,8334,42,1,5
15660,3,8334,42,1,0
15661,51,8334,42,0,20
15662,73,8334,42,1,1
15663,3,8335,42,1,5
15664,60,8335,42,0,21
15665,37,8336,42,1,6
15666,85,8336,42,0,16
15667,19,8337,42,1,6
15668,82,8337,42,1,0
15669,23,8337,42,1,0
15670,87,8337,42,1,-1
15671,69,8338,42,1,7
15672,49,8338,42,1,4
15673,52,8339,42,1,2
15674,70,8339,42,0,16
15675,68,8340,42,1,-1
15676,80,8340,42,1,-1
15677,65,8341,42,0,18
15678,56,8341,42,1,2
15679,88,8341,42,1,7
15680,100,8342,42,0,11
15681,54,8343,42,0,13
15682,89,8344,42,1,3
15683,62,8345,42,0,16
15684,17,8345,42,1,1
15685,26,8345,42,1,3
15686,56,8346,42,1,-1
15687,16,8346,42,1,5
15688,49,8347,42,1,5
15689,45,8348,42,0,3
15690,34,8349,42,1,3
15691,70,8349,42,1,5
15692,41,8350,42,0,22
15693,36,8350,42,0,17
15694,13,8351,42,1,2
15695,51,8352,42,1,1
15696,92,8352,42,0,28
15697,9,8353,42,1,0
15698,10,8353,42,1,-1
15699,34,8354,42,1,1
15700,54,8354,42,1,7
15701,44,8355,42,1,3
15702,6,8355,42,0,13
15703,10,8356,42,1,-2
15704,24,8356,42,1,5
15705,58,8357,42,0,16
15706,95,8357,42,1,5
15707,35,8357,42,1,2
15708,97,8358,42,0,10
15709,60,8359,42,1,7
15710,33,8359,42,1,3
15711,97,8359,42,0,30
15712,64,8360,42,0,9
15713,95,8361,42,0,16
15714,70,8362,42,0,11
15715,85,8362,42,1,7
15716,57,8362,42,1,1
15717,93,8362,42,1,5
15718,68,8363,42,1,-1
15719,44,8364,42,1,1
15720,35,8364,42,1,0
15721,68,8364,42,1,4
15722,99,8365,42,1,6
15723,1,8365,42,0,27
15724,47,8365,42,1,0
15725,33,8365,42,1,4
15726,9,8366,42,0,25
15727,70,8366,42,0,30
15728,5,8366,42,0,15
15729,47,8367,42,0,10
15730,71,8367,42,0,13
15731,23,8368,42,1,0
15732,94,8368,42,1,5
15733,79,8369,42,1,3
15734,98,8369,42,1,5
15735,60,8369,42,0,28
15736,51,8369,42,0,23
15737,86,8370,42,1,-1
15738,44,8370,42,1,4
15739,17,8370,42,1,4
15740,30,8371,42,1,0
15741,25,8372,42,1,3
15742,25,8373,42,1,0
15743,25,8374,42,1,7
15744,34,8374,42,0,15
15745,89,8375,42,1,3
15746,76,8376,42,1,3
15747,66,8376,42,1,6
15748,64,8376,42,1,4
15749,26,8377,42,1,5
15750,47,8377,42,0,30
15751,36,8377,42,0,17
15752,100,8378,42,1,1
15753,12,8378,42,1,-2
15754,40,8379,42,1,3
15755,47,8380,42,1,1
15756,13,8381,42,0,6
15757,3,8382,42,1,-2
15758,46,8383,42,1,-1
15759,14,8383,42,0,27
15760,46,8384,42,1,7
15761,17,8384,42,1,5
15762,99,8384,42,0,22
15763,90,8385,42,0,6
15764,60,8386,42,1,0
15765,71,8386,42,0,25
15766,37,8386,42,1,-1
15767,58,8386,42,0,23
15768,67,8387,42,1,3
15769,94,8388,42,0,13
15770,11,8388,42,1,2
15771,100,8388,42,1,4
15772,13,8389,42,0,11
15773,50,8390,42,0,8
15774,40,8391,42,0,21
15775,88,8391,42,1,3
15776,83,8391,42,0,23
15777,14,8392,42,1,4
15778,74,8392,42,0,12
15779,58,8393,42,1,3
15780,64,8393,42,1,0
15781,100,8393,42,1,7
15782,47,8394,42,1,3
15783,35,8395,42,0,24
15784,41,8395,42,1,6
15785,35,8396,42,1,1
15786,42,8396,42,1,0
15787,25,8397,42,1,7
15788,52,8397,42,1,2
15789,100,8398,42,1,-2
15790,68,8399,42,1,2
15791,100,8399,42,1,-1
15792,54,8400,42,1,0
15793,90,8401,43,1,0
15794,94,8402,43,1,0
15795,11,8402,43,0,13
15796,33,8402,43,0,22
15797,14,8402,43,1,3
15798,34,8403,43,1,1
15799,43,8404,43,0,30
15800,52,8404,43,1,2
15801,17,8404,43,1,4
15802,96,8404,43,0,21
15803,51,8405,43,1,5
15804,18,8405,43,1,3
15805,75,8406,43,1,-1
15806,77,8407,43,1,2
15807,1,8408,43,1,2
15808,8,8408,43,0,10
15809,8,8409,43,1,2
15810,29,8409,43,1,0
15811,73,8410,43,0,20
15812,84,8411,43,1,1
15813,48,8411,43,1,4
15814,96,8412,43,0,24
15815,97,8412,43,1,6
15816,14,8412,43,1,0
15817,56,8413,43,0,21
15818,64,8413,43,1,6
15819,41,8414,43,1,-2
15820,67,8415,43,0,24
15821,24,8415,43,1,-1
15822,4,8415,43,1,-1
15823,3,8416,43,0,22
15824,26,8416,43,1,4
15825,60,8417,43,1,-3
15826,29,8418,43,0,14
15827,46,8419,43,0,17
15828,41,8420,43,0,10
15829,49,8421,43,1,-2
15830,35,8422,43,1,5
15831,98,8422,43,1,3
15832,89,8423,43,1,-2
15833,91,8424,43,1,0
15834,98,8424,43,0,20
15835,15,8424,43,1,7
15836,39,8425,43,1,2
15837,93,8426,43,1,1
15838,89,8426,43,0,20
15839,49,8426,43,0,26
15840,72,8426,43,1,-1
15841,67,8427,43,1,-2
15842,67,8428,43,1,2
15843,76,8428,43,1,3
15844,26,8428,43,0,29
15845,15,8429,43,1,-3
15846,71,8430,43,0,20
15847,49,8430,43,1,-1
15848,73,8431,43,1,0
15849,86,8431,43,0,19
15850,90,8432,43,1,2
15851,43,8432,43,1,7
15852,9,8432,43,1,7
15853,46,8432,43,0,12
15854,77,8433,43,1,0
15855,70,8434,43,1,-3
15856,24,8435,43,0,6
15857,76,8436,43,1,2
15858,31,8436,43,1,2
15859,95,8437,43,0,18
15860,6,8437,43,0,10
15861,6,8438,43,0,12
15862,35,8438,43,1,-1
15863,65,8439,43,1,-2
15864,5,8439,43,1,-2
15865,26,8440,43,0,30
15866,71,8440,43,0,13
15867,100,8441,43,0,20
15868,23,8442,43,1,0
15869,5,8443,43,1,0
15870,94,8444,43,1,2
15871,21,8444,43,1,-1
15872,13,8445,43,0,16
15873,80,8445,43,0,20
15874,90,8446,43,0,28
15875,99,8446,43,1,7
15876,10,8446,43,1,0
15877,14,8447,43,1,2
15878,93,8447,43,1,7
15879,1,8447,43,0,22
15880,24,8448,43,1,0
15881,78,8449,43,1,-1
15882,52,8449,43,1,4
15883,57,8450,43,1,1
15884,96,8450,43,1,6
15885,70,8450,43,1,-1
15886,63,8451,43,1,2
15887,94,8452,43,1,-1
15888,89,8453,43,1,6
15889,18,8453,43,0,24
15890,48,8453,43,1,4
15891,75,8454,43,1,-2
15892,76,8454,43,0,6
15893,12,8455,43,1,0
15894,67,8455,43,1,1
15895,2,8456,43,0,15
15896,88,8456,43,1,5
15897,37,8457,43,1,2
15898,86,8458,43,0,12
15899,9,8458,43,0,13
15900,11,8459,43,1,3
15901,86,8460,43,1,3
15902,39,8460,43,1,5
15903,87,8461,43,1,6
15904,30,8461,43,1,1
15905,53,8461,43,0,30
15906,3,8461,43,1,-1
15907,99,8462,43,0,5
15908,91,8463,43,1,-1
15909,75,8464,43,1,1
15910,2,8464,43,1,1
15911,53,8465,43,0,12
15912,21,8465,43,1,-1
15913,60,8465,43,1,2
15914,57,8466,43,0,10
15915,15,8466,43,1,2
15916,7,8467,43,1,2
15917,70,8468,43,0,20
15918,100,8468,43,1,4
15919,19,8469,43,1,7
15920,70,8469,43,0,30
15921,38,8469,43,1,5
15922,27,8470,43,1,-2
15923,39,8471,43,0,8
15924,65,8471,43,0,18
15925,13,8472,43,0,22
15926,24,8472,43,1,6
15927,95,8472,43,1,2
15928,15,8473,43,1,4
15929,14,8474,43,1,0
15930,36,8474,43,0,10
15931,26,8474,43,1,4
15932,18,8475,43,1,1
15933,88,8476,43,1,-1
15934,78,8477,43,1,-2
15935,35,8477,43,0,8
15936,56,8478,43,0,22
15937,96,8478,43,1,-1
15938,67,8479,43,1,-1
15939,100,8480,43,1,0
15940,89,8481,43,1,-3
15941,64,8482,43,0,11
